deal_rk,loan_holiday_type_cd,loan_holiday_start_date,loan_holiday_finish_date,loan_holiday_fact_finish_date,loan_holiday_finish_flg,loan_holiday_last_possible_date,effective_from_date,effective_to_date
2453825,1,2023-08-11,,,False,2019-11-26,2023-08-11,2999-12-31
8418298,8,2023-08-11,,,False,2020-08-26,2023-08-11,2999-12-31
2615098,1,2023-08-11,,,False,2020-07-07,2023-08-11,2999-12-31
2636221,1,2023-08-11,,,False,2019-09-02,2023-08-11,2999-12-31
2693521,1,2023-08-11,,,False,2019-10-22,2023-08-11,2999-12-31
2567655,1,2023-08-11,,,False,2019-03-02,2023-08-11,2999-12-31
2998875,1,2023-08-11,,,False,2019-12-09,2023-08-11,2999-12-31
5252421,4,2023-08-11,,,False,2020-04-13,2023-08-11,2999-12-31
8219566,8,2023-08-11,,,False,2020-04-07,2023-08-11,2999-12-31
6890316,5,2023-08-11,,,False,2020-01-25,2023-08-11,2999-12-31
3192480,2,2023-08-11,,,False,2020-01-01,2023-08-11,2999-12-31
4819235,3,2023-08-11,,,False,2020-02-27,2023-08-11,2999-12-31
4113933,3,2023-08-11,,,False,2019-07-13,2023-08-11,2999-12-31
8352026,8,2023-08-11,,,False,2019-08-22,2023-08-11,2999-12-31
3670731,2,2023-08-11,,,False,2019-11-26,2023-08-11,2999-12-31
8032011,8,2023-08-11,,,False,2019-09-01,2023-08-11,2999-12-31
3033175,2,2023-08-11,,,False,2020-04-23,2023-08-11,2999-12-31
3941534,2,2023-08-11,,,False,2020-08-08,2023-08-11,2999-12-31
7783246,7,2023-08-11,,,False,2020-08-09,2023-08-11,2999-12-31
4324546,3,2023-08-11,,,False,2018-09-15,2023-08-11,2999-12-31
8615575,8,2023-08-11,,,False,2018-10-01,2023-08-11,2999-12-31
3533045,2,2023-08-11,,,False,2018-12-25,2023-08-11,2999-12-31
4524923,3,2023-08-11,,,False,2018-09-06,2023-08-11,2999-12-31
8602514,8,2023-08-11,,,False,2018-10-12,2023-08-11,2999-12-31
3841192,2,2023-08-11,,,False,2019-09-22,2023-08-11,2999-12-31
7371579,7,2023-08-11,,,False,2019-06-13,2023-08-11,2999-12-31
6222014,5,2023-08-11,,,False,2019-08-23,2023-08-11,2999-12-31
4211152,3,2023-08-11,,,False,2019-01-22,2023-08-11,2999-12-31
8351582,8,2023-08-11,,,False,2018-11-17,2023-08-11,2999-12-31
6212653,5,2023-08-11,,,False,2019-03-25,2023-08-11,2999-12-31
8791300,8,2023-08-11,,,False,2018-11-15,2023-08-11,2999-12-31
6641827,5,2023-08-11,,,False,2019-07-13,2023-08-11,2999-12-31
4585684,3,2023-08-11,,,False,2019-05-22,2023-08-11,2999-12-31
4935399,3,2023-08-11,,,False,2019-12-02,2023-08-11,2999-12-31
8096817,8,2023-08-11,,,False,2018-10-27,2023-08-11,2999-12-31
7266242,7,2023-08-11,,,False,2020-06-22,2023-08-11,2999-12-31
3938033,2,2023-08-11,,,False,2020-05-20,2023-08-11,2999-12-31
3178029,2,2023-08-11,,,False,2020-01-29,2023-08-11,2999-12-31
5498434,4,2023-08-11,,,False,2019-02-12,2023-08-11,2999-12-31
3929984,2,2023-08-11,,,False,2020-01-21,2023-08-11,2999-12-31
2695690,1,2023-08-11,,,False,2018-12-06,2023-08-11,2999-12-31
5791638,4,2023-08-11,,,False,2019-09-24,2023-08-11,2999-12-31
5388669,4,2023-08-11,,,False,2019-07-18,2023-08-11,2999-12-31
2876603,1,2023-08-11,,,False,2020-03-29,2023-08-11,2999-12-31
5410457,4,2023-08-11,,,False,2020-02-12,2023-08-11,2999-12-31
5147174,4,2023-08-11,,,False,2019-06-14,2023-08-11,2999-12-31
3473116,2,2023-08-11,,,False,2019-12-08,2023-08-11,2999-12-31
4873525,3,2023-08-11,,,False,2019-02-24,2023-08-11,2999-12-31
2512552,1,2023-08-11,,,False,2019-06-07,2023-08-11,2999-12-31
6956151,5,2023-08-11,,,False,2019-02-10,2023-08-11,2999-12-31
2638352,1,2023-08-11,,,False,2020-02-21,2023-08-11,2999-12-31
6028344,5,2023-08-11,,,False,2018-11-11,2023-08-11,2999-12-31
4963613,3,2023-08-11,,,False,2019-05-04,2023-08-11,2999-12-31
4076793,3,2023-08-11,,,False,2019-04-01,2023-08-11,2999-12-31
5547942,4,2023-08-11,,,False,2020-03-23,2023-08-11,2999-12-31
3431184,2,2023-08-11,,,False,2020-08-08,2023-08-11,2999-12-31
7056259,7,2023-08-11,,,False,2018-09-25,2023-08-11,2999-12-31
4838402,3,2023-08-11,,,False,2020-04-11,2023-08-11,2999-12-31
3374350,2,2023-08-11,,,False,2019-03-28,2023-08-11,2999-12-31
2304383,1,2023-08-11,,,False,2019-02-20,2023-08-11,2999-12-31
3584674,2,2023-08-11,,,False,2019-09-08,2023-08-11,2999-12-31
6357401,5,2023-08-11,,,False,2020-06-16,2023-08-11,2999-12-31
6306607,5,2023-08-11,,,False,2019-02-05,2023-08-11,2999-12-31
2194767,1,2023-08-11,,,False,2020-01-08,2023-08-11,2999-12-31
8280001,8,2023-08-11,,,False,2019-11-12,2023-08-11,2999-12-31
6233198,5,2023-08-11,,,False,2018-10-28,2023-08-11,2999-12-31
4254019,3,2023-08-11,,,False,2018-12-04,2023-08-11,2999-12-31
2648289,1,2023-08-11,,,False,2018-10-31,2023-08-11,2999-12-31
7575705,7,2023-08-11,,,False,2019-12-07,2023-08-11,2999-12-31
2039060,1,2023-08-11,,,False,2019-02-18,2023-08-11,2999-12-31
5065299,4,2023-08-11,,,False,2019-01-22,2023-08-11,2999-12-31
3333414,2,2023-08-11,,,False,2019-08-25,2023-08-11,2999-12-31
6816864,5,2023-08-11,,,False,2018-09-29,2023-08-11,2999-12-31
8999231,8,2023-08-11,,,False,2020-01-07,2023-08-11,2999-12-31
2253103,1,2023-08-11,,,False,2020-04-30,2023-08-11,2999-12-31
5200987,4,2023-08-11,,,False,2019-09-23,2023-08-11,2999-12-31
6930615,5,2023-08-11,,,False,2019-01-03,2023-08-11,2999-12-31
8208330,8,2023-08-11,,,False,2019-10-27,2023-08-11,2999-12-31
4680658,3,2023-08-11,,,False,2020-05-23,2023-08-11,2999-12-31
4654432,3,2023-08-11,,,False,2019-03-10,2023-08-11,2999-12-31
7505806,7,2023-08-11,,,False,2019-02-16,2023-08-11,2999-12-31
7236040,7,2023-08-11,,,False,2019-12-04,2023-08-11,2999-12-31
8116297,8,2023-08-11,,,False,2018-10-11,2023-08-11,2999-12-31
4520309,3,2023-08-11,,,False,2020-08-18,2023-08-11,2999-12-31
3319466,2,2023-08-11,,,False,2020-08-26,2023-08-11,2999-12-31
7547372,7,2023-08-11,,,False,2019-03-05,2023-08-11,2999-12-31
6737728,5,2023-08-11,,,False,2020-02-25,2023-08-11,2999-12-31
5277913,4,2023-08-11,,,False,2020-07-31,2023-08-11,2999-12-31
5635751,4,2023-08-11,,,False,2019-05-27,2023-08-11,2999-12-31
6898019,5,2023-08-11,,,False,2019-10-05,2023-08-11,2999-12-31
5333779,4,2023-08-11,,,False,2019-09-25,2023-08-11,2999-12-31
3132287,2,2023-08-11,,,False,2018-10-26,2023-08-11,2999-12-31
4407066,3,2023-08-11,,,False,2019-05-03,2023-08-11,2999-12-31
8751078,8,2023-08-11,,,False,2018-09-18,2023-08-11,2999-12-31
3668935,2,2023-08-11,,,False,2019-06-21,2023-08-11,2999-12-31
4853929,3,2023-08-11,,,False,2019-06-27,2023-08-11,2999-12-31
3173078,2,2023-08-11,,,False,2019-06-18,2023-08-11,2999-12-31
7013952,7,2023-08-11,,,False,2020-06-01,2023-08-11,2999-12-31
5390246,4,2023-08-11,,,False,2020-01-04,2023-08-11,2999-12-31
5983747,4,2023-08-11,,,False,2019-01-11,2023-08-11,2999-12-31
4860671,3,2023-08-11,,,False,2020-05-06,2023-08-11,2999-12-31
6882454,5,2023-08-11,,,False,2019-06-01,2023-08-11,2999-12-31
4281717,3,2023-08-11,,,False,2018-11-16,2023-08-11,2999-12-31
4559958,3,2023-08-11,,,False,2019-04-02,2023-08-11,2999-12-31
2317284,1,2023-08-11,,,False,2019-12-23,2023-08-11,2999-12-31
6976565,5,2023-08-11,,,False,2020-06-06,2023-08-11,2999-12-31
5236757,4,2023-08-11,,,False,2019-07-09,2023-08-11,2999-12-31
6017622,5,2023-08-11,,,False,2018-09-26,2023-08-11,2999-12-31
4191202,3,2023-08-11,,,False,2019-11-13,2023-08-11,2999-12-31
6483822,5,2023-08-11,,,False,2020-03-31,2023-08-11,2999-12-31
5668699,4,2023-08-11,,,False,2019-09-29,2023-08-11,2999-12-31
2779232,1,2023-08-11,,,False,2019-02-19,2023-08-11,2999-12-31
7888002,7,2023-08-11,,,False,2019-04-23,2023-08-11,2999-12-31
7969874,7,2023-08-11,,,False,2018-09-27,2023-08-11,2999-12-31
2532748,1,2023-08-11,,,False,2019-09-27,2023-08-11,2999-12-31
8697540,8,2023-08-11,,,False,2018-12-14,2023-08-11,2999-12-31
4225794,3,2023-08-11,,,False,2018-10-01,2023-08-11,2999-12-31
5135783,4,2023-08-11,,,False,2018-09-07,2023-08-11,2999-12-31
5694042,4,2023-08-11,,,False,2019-11-10,2023-08-11,2999-12-31
7141792,7,2023-08-11,,,False,2020-02-23,2023-08-11,2999-12-31
2605196,1,2023-08-11,,,False,2019-04-11,2023-08-11,2999-12-31
2164855,1,2023-08-11,,,False,2020-06-14,2023-08-11,2999-12-31
6932189,5,2023-08-11,,,False,2020-05-22,2023-08-11,2999-12-31
3312351,2,2023-08-11,,,False,2020-04-29,2023-08-11,2999-12-31
3854814,2,2023-08-11,,,False,2019-01-16,2023-08-11,2999-12-31
6631391,5,2023-08-11,,,False,2019-02-27,2023-08-11,2999-12-31
8897513,8,2023-08-11,,,False,2018-12-06,2023-08-11,2999-12-31
5416533,4,2023-08-11,,,False,2019-07-31,2023-08-11,2999-12-31
4721318,3,2023-08-11,,,False,2020-07-08,2023-08-11,2999-12-31
6037263,5,2023-08-11,,,False,2019-07-15,2023-08-11,2999-12-31
4961754,3,2023-08-11,,,False,2020-02-08,2023-08-11,2999-12-31
8166037,8,2023-08-11,,,False,2020-05-26,2023-08-11,2999-12-31
7352399,7,2023-08-11,,,False,2019-04-25,2023-08-11,2999-12-31
4264288,3,2023-08-11,,,False,2019-01-23,2023-08-11,2999-12-31
4174273,3,2023-08-11,,,False,2019-12-04,2023-08-11,2999-12-31
8818888,8,2023-08-11,,,False,2019-01-18,2023-08-11,2999-12-31
4730404,3,2023-08-11,,,False,2020-01-21,2023-08-11,2999-12-31
6841381,5,2023-08-11,,,False,2018-12-28,2023-08-11,2999-12-31
8112725,8,2023-08-11,,,False,2018-12-17,2023-08-11,2999-12-31
8558024,8,2023-08-11,,,False,2020-04-02,2023-08-11,2999-12-31
4995186,3,2023-08-11,,,False,2019-12-12,2023-08-11,2999-12-31
2571833,1,2023-08-11,,,False,2019-05-01,2023-08-11,2999-12-31
4958944,3,2023-08-11,,,False,2020-02-11,2023-08-11,2999-12-31
8278458,8,2023-08-11,,,False,2019-04-11,2023-08-11,2999-12-31
2306733,1,2023-08-11,,,False,2018-10-09,2023-08-11,2999-12-31
6287172,5,2023-08-11,,,False,2020-04-28,2023-08-11,2999-12-31
5807226,4,2023-08-11,,,False,2019-02-03,2023-08-11,2999-12-31
5510321,4,2023-08-11,,,False,2019-01-24,2023-08-11,2999-12-31
6048637,5,2023-08-11,,,False,2018-11-16,2023-08-11,2999-12-31
2771466,1,2023-08-11,,,False,2019-04-24,2023-08-11,2999-12-31
6013031,5,2023-08-11,,,False,2019-10-31,2023-08-11,2999-12-31
8714698,8,2023-08-11,,,False,2018-11-14,2023-08-11,2999-12-31
2418605,1,2023-08-11,,,False,2019-08-17,2023-08-11,2999-12-31
4409509,3,2023-08-11,,,False,2020-08-03,2023-08-11,2999-12-31
6866198,5,2023-08-11,,,False,2019-07-21,2023-08-11,2999-12-31
6505543,5,2023-08-11,,,False,2020-06-28,2023-08-11,2999-12-31
2410946,1,2023-08-11,,,False,2020-07-29,2023-08-11,2999-12-31
7075678,7,2023-08-11,,,False,2019-05-10,2023-08-11,2999-12-31
4704512,3,2023-08-11,,,False,2019-08-06,2023-08-11,2999-12-31
8407019,8,2023-08-11,,,False,2020-07-26,2023-08-11,2999-12-31
5358315,4,2023-08-11,,,False,2019-12-04,2023-08-11,2999-12-31
2012102,1,2023-08-11,,,False,2019-11-14,2023-08-11,2999-12-31
6475413,5,2023-08-11,,,False,2018-11-19,2023-08-11,2999-12-31
5135415,4,2023-08-11,,,False,2019-02-10,2023-08-11,2999-12-31
2751580,1,2023-08-11,,,False,2019-11-13,2023-08-11,2999-12-31
7403656,7,2023-08-11,,,False,2019-05-21,2023-08-11,2999-12-31
6585844,5,2023-08-11,,,False,2020-01-18,2023-08-11,2999-12-31
5730225,4,2023-08-11,,,False,2019-01-04,2023-08-11,2999-12-31
3477320,2,2023-08-11,,,False,2020-03-11,2023-08-11,2999-12-31
2010054,1,2023-08-11,,,False,2019-07-19,2023-08-11,2999-12-31
2636901,1,2023-08-11,,,False,2019-05-08,2023-08-11,2999-12-31
6020378,5,2023-08-11,,,False,2019-04-12,2023-08-11,2999-12-31
4691399,3,2023-08-11,,,False,2018-11-12,2023-08-11,2999-12-31
8774969,8,2023-08-11,,,False,2020-01-17,2023-08-11,2999-12-31
2283583,1,2023-08-11,,,False,2020-08-20,2023-08-11,2999-12-31
5246784,4,2023-08-11,,,False,2020-08-05,2023-08-11,2999-12-31
7903438,7,2023-08-11,,,False,2019-12-03,2023-08-11,2999-12-31
6748997,5,2023-08-11,,,False,2019-01-12,2023-08-11,2999-12-31
8556324,8,2023-08-11,,,False,2020-05-27,2023-08-11,2999-12-31
4549228,3,2023-08-11,,,False,2019-03-22,2023-08-11,2999-12-31
2759232,1,2023-08-11,,,False,2020-03-06,2023-08-11,2999-12-31
5415795,4,2023-08-11,,,False,2019-09-12,2023-08-11,2999-12-31
7743247,7,2023-08-11,,,False,2020-01-07,2023-08-11,2999-12-31
4544932,3,2023-08-11,,,False,2020-02-17,2023-08-11,2999-12-31
6995337,5,2023-08-11,,,False,2018-11-18,2023-08-11,2999-12-31
6016852,5,2023-08-11,,,False,2019-02-02,2023-08-11,2999-12-31
4566493,3,2023-08-11,,,False,2019-02-07,2023-08-11,2999-12-31
5136152,4,2023-08-11,,,False,2020-04-01,2023-08-11,2999-12-31
8364698,8,2023-08-11,,,False,2019-03-05,2023-08-11,2999-12-31
4622416,3,2023-08-11,,,False,2020-07-19,2023-08-11,2999-12-31
3588126,2,2023-08-11,,,False,2020-04-01,2023-08-11,2999-12-31
7210232,7,2023-08-11,,,False,2020-07-17,2023-08-11,2999-12-31
6580745,5,2023-08-11,,,False,2018-10-17,2023-08-11,2999-12-31
8496833,8,2023-08-11,,,False,2019-10-04,2023-08-11,2999-12-31
2333695,1,2023-08-11,,,False,2019-01-09,2023-08-11,2999-12-31
3151619,2,2023-08-11,,,False,2019-11-18,2023-08-11,2999-12-31
3446422,2,2023-08-11,,,False,2019-10-25,2023-08-11,2999-12-31
2986641,1,2023-08-11,,,False,2020-06-27,2023-08-11,2999-12-31
2499864,1,2023-08-11,,,False,2020-05-15,2023-08-11,2999-12-31
4780985,3,2023-08-11,,,False,2020-01-30,2023-08-11,2999-12-31
7800134,7,2023-08-11,,,False,2019-03-09,2023-08-11,2999-12-31
5483003,4,2023-08-11,,,False,2019-01-20,2023-08-11,2999-12-31
2987778,1,2023-08-11,,,False,2020-04-22,2023-08-11,2999-12-31
4137889,3,2023-08-11,,,False,2019-12-30,2023-08-11,2999-12-31
4446383,3,2023-08-11,,,False,2020-01-18,2023-08-11,2999-12-31
5954196,4,2023-08-11,,,False,2020-06-09,2023-08-11,2999-12-31
4039224,3,2023-08-11,,,False,2019-06-05,2023-08-11,2999-12-31
4972407,3,2023-08-11,,,False,2020-05-26,2023-08-11,2999-12-31
5684097,4,2023-08-11,,,False,2019-10-04,2023-08-11,2999-12-31
3753659,2,2023-08-11,,,False,2019-08-10,2023-08-11,2999-12-31
8194028,8,2023-08-11,,,False,2019-07-06,2023-08-11,2999-12-31
3512788,2,2023-08-11,,,False,2020-07-26,2023-08-11,2999-12-31
7051259,7,2023-08-11,,,False,2020-08-20,2023-08-11,2999-12-31
3840223,2,2023-08-11,,,False,2019-10-23,2023-08-11,2999-12-31
7765686,7,2023-08-11,,,False,2020-08-17,2023-08-11,2999-12-31
4164454,3,2023-08-11,,,False,2020-06-06,2023-08-11,2999-12-31
7218236,7,2023-08-11,,,False,2019-01-15,2023-08-11,2999-12-31
8202766,8,2023-08-11,,,False,2019-09-05,2023-08-11,2999-12-31
7044934,7,2023-08-11,,,False,2018-12-16,2023-08-11,2999-12-31
3467077,2,2023-08-11,,,False,2020-03-28,2023-08-11,2999-12-31
4428501,3,2023-08-11,,,False,2019-06-08,2023-08-11,2999-12-31
7687260,7,2023-08-11,,,False,2020-02-23,2023-08-11,2999-12-31
8425276,8,2023-08-11,,,False,2019-08-08,2023-08-11,2999-12-31
3107304,2,2023-08-11,,,False,2020-07-02,2023-08-11,2999-12-31
4673101,3,2023-08-11,,,False,2019-12-02,2023-08-11,2999-12-31
8061564,8,2023-08-11,,,False,2018-12-14,2023-08-11,2999-12-31
4393367,3,2023-08-11,,,False,2020-03-23,2023-08-11,2999-12-31
4633487,3,2023-08-11,,,False,2018-09-25,2023-08-11,2999-12-31
7143740,7,2023-08-11,,,False,2020-07-11,2023-08-11,2999-12-31
2643486,1,2023-08-11,,,False,2018-10-06,2023-08-11,2999-12-31
4967765,3,2023-08-11,,,False,2019-06-27,2023-08-11,2999-12-31
2224191,1,2023-08-11,,,False,2019-10-20,2023-08-11,2999-12-31
8305712,8,2023-08-11,,,False,2020-03-09,2023-08-11,2999-12-31
7206191,7,2023-08-11,,,False,2019-03-03,2023-08-11,2999-12-31
8230836,8,2023-08-11,,,False,2019-11-01,2023-08-11,2999-12-31
5610257,4,2023-08-11,,,False,2019-04-08,2023-08-11,2999-12-31
6766991,5,2023-08-11,,,False,2019-11-07,2023-08-11,2999-12-31
2678463,1,2023-08-11,,,False,2018-12-04,2023-08-11,2999-12-31
8895348,8,2023-08-11,,,False,2019-10-04,2023-08-11,2999-12-31
3962211,2,2023-08-11,,,False,2019-09-12,2023-08-11,2999-12-31
4687912,3,2023-08-11,,,False,2018-10-08,2023-08-11,2999-12-31
6384490,5,2023-08-11,,,False,2020-03-26,2023-08-11,2999-12-31
2621148,1,2023-08-11,,,False,2018-09-26,2023-08-11,2999-12-31
2056186,1,2023-08-11,,,False,2020-05-10,2023-08-11,2999-12-31
7183058,7,2023-08-11,,,False,2019-07-04,2023-08-11,2999-12-31
7645349,7,2023-08-11,,,False,2019-01-08,2023-08-11,2999-12-31
4525065,3,2023-08-11,,,False,2020-01-07,2023-08-11,2999-12-31
2250998,1,2023-08-11,,,False,2020-03-20,2023-08-11,2999-12-31
7121550,7,2023-08-11,,,False,2019-01-27,2023-08-11,2999-12-31
8087909,8,2023-08-11,,,False,2019-11-27,2023-08-11,2999-12-31
2774897,1,2023-08-11,,,False,2019-09-06,2023-08-11,2999-12-31
8345245,8,2023-08-11,,,False,2020-06-05,2023-08-11,2999-12-31
8742670,8,2023-08-11,,,False,2020-05-18,2023-08-11,2999-12-31
4903497,3,2023-08-11,,,False,2020-02-09,2023-08-11,2999-12-31
5805590,4,2023-08-11,,,False,2020-07-09,2023-08-11,2999-12-31
6575011,5,2023-08-11,,,False,2019-02-24,2023-08-11,2999-12-31
6532591,5,2023-08-11,,,False,2019-11-06,2023-08-11,2999-12-31
8071742,8,2023-08-11,,,False,2019-10-20,2023-08-11,2999-12-31
3046626,2,2023-08-11,,,False,2018-09-23,2023-08-11,2999-12-31
5536755,4,2023-08-11,,,False,2020-05-28,2023-08-11,2999-12-31
3710533,2,2023-08-11,,,False,2019-11-20,2023-08-11,2999-12-31
6234587,5,2023-08-11,,,False,2020-02-23,2023-08-11,2999-12-31
7189546,7,2023-08-11,,,False,2020-05-14,2023-08-11,2999-12-31
5446939,4,2023-08-11,,,False,2019-05-25,2023-08-11,2999-12-31
4218851,3,2023-08-11,,,False,2019-02-02,2023-08-11,2999-12-31
3341621,2,2023-08-11,,,False,2019-09-22,2023-08-11,2999-12-31
4870993,3,2023-08-11,,,False,2018-10-03,2023-08-11,2999-12-31
5218861,4,2023-08-11,,,False,2018-12-31,2023-08-11,2999-12-31
7875260,7,2023-08-11,,,False,2020-08-07,2023-08-11,2999-12-31
6859097,5,2023-08-11,,,False,2020-04-18,2023-08-11,2999-12-31
5172612,4,2023-08-11,,,False,2019-09-29,2023-08-11,2999-12-31
8499575,8,2023-08-11,,,False,2019-06-27,2023-08-11,2999-12-31
5584211,4,2023-08-11,,,False,2019-07-19,2023-08-11,2999-12-31
6374086,5,2023-08-11,,,False,2018-10-27,2023-08-11,2999-12-31
8194340,8,2023-08-11,,,False,2020-04-29,2023-08-11,2999-12-31
5752373,4,2023-08-11,,,False,2020-02-20,2023-08-11,2999-12-31
3346606,2,2023-08-11,,,False,2020-06-12,2023-08-11,2999-12-31
4822894,3,2023-08-11,,,False,2020-07-01,2023-08-11,2999-12-31
4958340,3,2023-08-11,,,False,2018-09-06,2023-08-11,2999-12-31
4399309,3,2023-08-11,,,False,2019-05-15,2023-08-11,2999-12-31
5174670,4,2023-08-11,,,False,2019-11-09,2023-08-11,2999-12-31
7373401,7,2023-08-11,,,False,2020-01-21,2023-08-11,2999-12-31
2449899,1,2023-08-11,,,False,2019-03-25,2023-08-11,2999-12-31
5123804,4,2023-08-11,,,False,2019-04-03,2023-08-11,2999-12-31
2015679,1,2023-08-11,,,False,2019-01-05,2023-08-11,2999-12-31
6797536,5,2023-08-11,,,False,2020-03-11,2023-08-11,2999-12-31
6021850,5,2023-08-11,,,False,2020-02-10,2023-08-11,2999-12-31
7610885,7,2023-08-11,,,False,2018-10-17,2023-08-11,2999-12-31
5745741,4,2023-08-11,,,False,2019-05-09,2023-08-11,2999-12-31
3478989,2,2023-08-11,,,False,2020-05-15,2023-08-11,2999-12-31
3449439,2,2023-08-11,,,False,2019-07-24,2023-08-11,2999-12-31
3603580,2,2023-08-11,,,False,2019-06-15,2023-08-11,2999-12-31
5382239,4,2023-08-11,,,False,2020-08-19,2023-08-11,2999-12-31
2999031,1,2023-08-11,,,False,2019-01-14,2023-08-11,2999-12-31
6357337,5,2023-08-11,,,False,2020-06-09,2023-08-11,2999-12-31
7632961,7,2023-08-11,,,False,2019-02-10,2023-08-11,2999-12-31
4456469,3,2023-08-11,,,False,2020-03-18,2023-08-11,2999-12-31
2359992,1,2023-08-11,,,False,2019-03-20,2023-08-11,2999-12-31
6470949,5,2023-08-11,,,False,2019-01-15,2023-08-11,2999-12-31
4256390,3,2023-08-11,,,False,2018-09-18,2023-08-11,2999-12-31
5562685,4,2023-08-11,,,False,2018-11-12,2023-08-11,2999-12-31
5769524,4,2023-08-11,,,False,2019-09-26,2023-08-11,2999-12-31
8552227,8,2023-08-11,,,False,2020-06-18,2023-08-11,2999-12-31
2600199,1,2023-08-11,,,False,2018-12-19,2023-08-11,2999-12-31
5861529,4,2023-08-11,,,False,2019-11-21,2023-08-11,2999-12-31
2594835,1,2023-08-11,,,False,2018-09-20,2023-08-11,2999-12-31
5516392,4,2023-08-11,,,False,2018-10-13,2023-08-11,2999-12-31
7538326,7,2023-08-11,,,False,2020-08-05,2023-08-11,2999-12-31
4963871,3,2023-08-11,,,False,2020-07-04,2023-08-11,2999-12-31
5504381,4,2023-08-11,,,False,2019-10-24,2023-08-11,2999-12-31
8855741,8,2023-08-11,,,False,2019-11-23,2023-08-11,2999-12-31
7034002,7,2023-08-11,,,False,2019-09-14,2023-08-11,2999-12-31
6890377,5,2023-08-11,,,False,2019-11-21,2023-08-11,2999-12-31
3705085,2,2023-08-11,,,False,2019-12-14,2023-08-11,2999-12-31
2312621,1,2023-08-11,,,False,2018-12-23,2023-08-11,2999-12-31
4044382,3,2023-08-11,,,False,2019-04-28,2023-08-11,2999-12-31
3077366,2,2023-08-11,,,False,2020-05-14,2023-08-11,2999-12-31
4637192,3,2023-08-11,,,False,2018-09-07,2023-08-11,2999-12-31
7132504,7,2023-08-11,,,False,2020-01-13,2023-08-11,2999-12-31
6333987,5,2023-08-11,,,False,2019-07-15,2023-08-11,2999-12-31
2940913,1,2023-08-11,,,False,2020-01-15,2023-08-11,2999-12-31
2260697,1,2023-08-11,,,False,2019-11-10,2023-08-11,2999-12-31
7609084,7,2023-08-11,,,False,2019-07-10,2023-08-11,2999-12-31
6225553,5,2023-08-11,,,False,2018-11-21,2023-08-11,2999-12-31
5774351,4,2023-08-11,,,False,2019-02-08,2023-08-11,2999-12-31
3300948,2,2023-08-11,,,False,2019-10-31,2023-08-11,2999-12-31
6563246,5,2023-08-11,,,False,2020-06-20,2023-08-11,2999-12-31
3343055,2,2023-08-11,,,False,2020-06-14,2023-08-11,2999-12-31
3375714,2,2023-08-11,,,False,2019-07-08,2023-08-11,2999-12-31
6599921,5,2023-08-11,,,False,2018-11-23,2023-08-11,2999-12-31
3666870,2,2023-08-11,,,False,2018-12-02,2023-08-11,2999-12-31
7031986,7,2023-08-11,,,False,2020-05-13,2023-08-11,2999-12-31
4399589,3,2023-08-11,,,False,2019-08-15,2023-08-11,2999-12-31
4864055,3,2023-08-11,,,False,2019-04-19,2023-08-11,2999-12-31
7390621,7,2023-08-11,,,False,2019-07-30,2023-08-11,2999-12-31
6778721,5,2023-08-11,,,False,2020-06-09,2023-08-11,2999-12-31
3202370,2,2023-08-11,,,False,2019-05-30,2023-08-11,2999-12-31
2194791,1,2023-08-11,,,False,2020-05-17,2023-08-11,2999-12-31
6961258,5,2023-08-11,,,False,2020-05-15,2023-08-11,2999-12-31
3794303,2,2023-08-11,,,False,2020-02-16,2023-08-11,2999-12-31
2891854,1,2023-08-11,,,False,2019-02-27,2023-08-11,2999-12-31
6293120,5,2023-08-11,,,False,2020-03-09,2023-08-11,2999-12-31
7516573,7,2023-08-11,,,False,2020-04-04,2023-08-11,2999-12-31
5421898,4,2023-08-11,,,False,2019-03-12,2023-08-11,2999-12-31
5681436,4,2023-08-11,,,False,2018-10-18,2023-08-11,2999-12-31
5787938,4,2023-08-11,,,False,2019-10-18,2023-08-11,2999-12-31
4226068,3,2023-08-11,,,False,2018-12-16,2023-08-11,2999-12-31
2905932,1,2023-08-11,,,False,2019-11-24,2023-08-11,2999-12-31
8929108,8,2023-08-11,,,False,2019-09-08,2023-08-11,2999-12-31
2321905,1,2023-08-11,,,False,2020-05-20,2023-08-11,2999-12-31
2623237,1,2023-08-11,,,False,2020-03-23,2023-08-11,2999-12-31
6954907,5,2023-08-11,,,False,2019-11-27,2023-08-11,2999-12-31
5257116,4,2023-08-11,,,False,2019-02-12,2023-08-11,2999-12-31
8654586,8,2023-08-11,,,False,2020-08-25,2023-08-11,2999-12-31
5508373,4,2023-08-11,,,False,2019-06-09,2023-08-11,2999-12-31
3357764,2,2023-08-11,,,False,2020-01-20,2023-08-11,2999-12-31
4299689,3,2023-08-11,,,False,2019-06-30,2023-08-11,2999-12-31
7856336,7,2023-08-11,,,False,2020-05-11,2023-08-11,2999-12-31
6790027,5,2023-08-11,,,False,2019-12-20,2023-08-11,2999-12-31
3052731,2,2023-08-11,,,False,2019-11-12,2023-08-11,2999-12-31
5672271,4,2023-08-11,,,False,2020-05-25,2023-08-11,2999-12-31
3354209,2,2023-08-11,,,False,2019-10-04,2023-08-11,2999-12-31
5683413,4,2023-08-11,,,False,2019-12-19,2023-08-11,2999-12-31
4550298,3,2023-08-11,,,False,2019-11-28,2023-08-11,2999-12-31
4828707,3,2023-08-11,,,False,2020-08-02,2023-08-11,2999-12-31
