"deal_rk","effective_from_date","effective_to_date","agreement_rk","account_rk","client_rk","department_rk","product_rk","product_name","deal_type_cd","deal_start_date","deal_name","deal_num","deal_sum","loan_holiday_type_cd","loan_holiday_start_date","loan_holiday_finish_date","loan_holiday_fact_finish_date","loan_holiday_finish_flg","loan_holiday_last_possible_date"
3765433,2023-03-15,2999-12-31,500386,3576818,407982,44,1757832,Кредит наличными,"6",2020-03-30,Кредит наличными,"953-883-515-603-545",1928112,"2",2023-03-15,,,false,2019-12-06
3529262,2023-03-15,2999-12-31,825153,3417152,475462,88,1054794,Кредит наличными со страховкой,"6",2021-09-21,Кредит наличными со страховкой,"781-858-546-807-132",4421451,"2",2023-03-15,,,false,2018-04-23
6683094,2023-03-15,2999-12-31,629383,3156786,331622,27,1053734,Ипотека,"8",2021-03-25,Ипотека,"981-859-762-908-777",4875959,"5",2023-03-15,,,false,2019-07-24
4402976,2023-03-15,2999-12-31,565812,3196908,240341,15,1339986,Автокредит,"1",2021-09-21,Автокредит,"683-704-679-892-352",5698723,"3",2023-03-15,,,false,2019-02-05
2625373,2023-03-15,2999-12-31,821728,3205666,357609,21,1827949,Автокредит,"3",2021-03-25,Автокредит,"171-251-443-910-691",3894368,"1",2023-03-15,,,false,2019-09-25
6434552,2023-03-15,2999-12-31,713231,3140469,298723,18,1939214,Кредит наличными,"8",2020-03-30,Кредит наличными,"727-699-640-861-542",643024,"5",2023-03-15,,,false,2018-06-16
3529379,2023-03-15,2999-12-31,529484,3530139,133038,87,1429036,Автокредит,"6",2020-09-26,Автокредит,"311-135-270-577-917",4512199,"2",2023-03-15,,,false,2018-04-13
8186011,2023-03-15,2999-12-31,928007,3123260,480449,106,1583107,Автокредит,"4",2021-03-25,Автокредит,"500-628-992-157-100",5429530,"8",2023-03-15,,,false,2018-06-19
7646902,2023-03-15,2999-12-31,920668,3476889,181428,42,1540016,Кредит наличными со страховкой,"5",2022-03-20,Кредит наличными со страховкой,"548-245-835-429-964",1990431,"7",2023-03-15,,,false,2019-11-30
2594895,2023-03-15,2999-12-31,941810,3165208,378208,95,1934706,Кредит наличными со страховкой,"3",2021-03-25,Кредит наличными со страховкой,"392-177-749-643-653",3628199,"1",2023-03-15,,,false,2019-02-25
3989813,2023-03-15,2999-12-31,706480,3316095,254875,119,1317979,Ипотека,"6",2020-03-30,Ипотека,"839-217-483-908-417",5001519,"2",2023-03-15,,,false,2018-04-16
4162042,2023-03-15,2999-12-31,618302,3464893,180671,93,1060151,Кредит наличными со страховкой,"1",2020-09-26,Кредит наличными со страховкой,"257-391-420-221-551",2789394,"3",2023-03-15,,,false,2018-04-23
6467839,2023-03-15,2999-12-31,923231,3695006,102606,70,1045476,Автокредит,"8",2022-03-20,Автокредит,"984-990-510-339-588",476178,"5",2023-03-15,,,false,2018-07-03
8278064,2023-03-15,2999-12-31,529065,3354403,406614,103,1449162,Автокредит,"4",2022-03-20,Автокредит,"461-987-368-396-328",3670164,"8",2023-03-15,,,false,2019-07-14
6798610,2023-03-15,2999-12-31,930336,3344002,211129,117,1332757,Ипотека,"8",2020-09-26,Ипотека,"909-474-874-819-201",4512306,"5",2023-03-15,,,false,2019-12-28
3045628,2023-03-15,2999-12-31,993186,3532769,192439,19,1778149,Ипотека,"6",2021-03-25,Ипотека,"248-816-198-847-624",1011461,"2",2023-03-15,,,false,2018-08-18
7230895,2023-03-15,2999-12-31,620083,3376519,163718,52,1782163,Кредит наличными,"5",2022-03-20,Кредит наличными,"488-820-276-426-206",3718836,"7",2023-03-15,,,false,2018-09-07
6286568,2023-03-15,2999-12-31,764010,3949037,245943,27,1950660,Кредит наличными со страховкой,"8",2022-03-20,Кредит наличными со страховкой,"930-440-148-555-584",5336539,"5",2023-03-15,,,false,2020-01-08
7012502,2023-03-15,2999-12-31,921117,3074695,402793,114,1336038,Ипотека,"5",2021-09-21,Ипотека,"492-481-199-115-976",3509769,"7",2023-03-15,,,false,2018-11-21
4397112,2023-03-15,2999-12-31,835444,3401160,160650,11,1015819,Кредит наличными со страховкой,"1",2020-09-26,Кредит наличными со страховкой,"134-800-362-875-739",4477186,"3",2023-03-15,,,false,2018-12-30
3596144,2023-03-15,2999-12-31,927850,3382198,191809,46,1547907,Автокредит,"6",2020-09-26,Автокредит,"605-491-215-681-665",1516576,"2",2023-03-15,,,false,2018-11-11
2881971,2023-03-15,2999-12-31,802185,3978012,128700,77,1665818,Кредит наличными со страховкой,"3",2021-09-21,Кредит наличными со страховкой,"803-773-684-990-737",4648718,"1",2023-03-15,,,false,2019-07-13
6345079,2023-03-15,2999-12-31,826330,3145149,229049,88,1018225,Кредит наличными со страховкой,"8",2020-09-26,Кредит наличными со страховкой,"585-628-362-289-244",1943077,"5",2023-03-15,,,false,2019-03-23
5050132,2023-03-15,2999-12-31,745608,3387694,327694,99,1012114,Кредит наличными,"2",2022-03-20,Кредит наличными,"940-430-738-708-651",5292632,"4",2023-03-15,,,false,2019-06-27
2594431,2023-03-15,2999-12-31,524556,3738393,440623,59,1533755,Кредит наличными,"3",2022-03-20,Кредит наличными,"207-376-247-264-736",1523389,"1",2023-03-15,,,false,2018-09-15
2594431,2023-03-15,2999-12-31,524556,3738393,440623,59,1533755,Кредит наличными,"3",2022-03-20,Кредит наличными,"207-376-247-264-736",1523389,"1",2023-03-15,,,false,2018-07-26
4391587,2023-03-15,2999-12-31,816626,3803368,160894,15,1790448,Автокредит,"1",2021-03-25,Автокредит,"519-433-288-775-185",2504372,"3",2023-03-15,,,false,2020-01-02
3858690,2023-03-15,2999-12-31,580221,3332774,309352,50,1303884,Кредит наличными,"6",2021-03-25,Кредит наличными,"615-158-992-414-855",4618014,"2",2023-03-15,,,false,2020-03-05
6228900,2023-03-15,2999-12-31,991573,3534216,115195,58,1567958,Кредит наличными,"8",2022-03-20,Кредит наличными,"410-972-374-996-383",1228864,"5",2023-03-15,,,false,2018-10-25
4966643,2023-03-15,2999-12-31,934851,3361251,444668,106,1381829,Автокредит,"1",2021-09-21,Автокредит,"209-213-363-494-374",4840779,"3",2023-03-15,,,false,2019-01-25
4518316,2023-03-15,2999-12-31,902318,3376319,216450,66,1134020,Ипотека,"1",2020-09-26,Ипотека,"897-988-907-233-458",4966649,"3",2023-03-15,,,false,2019-01-10
5705016,2023-03-15,2999-12-31,693445,3891160,166271,12,1730521,Автокредит,"2",2022-03-20,Автокредит,"834-241-116-556-505",5244967,"4",2023-03-15,,,false,2019-04-16
8053218,2023-03-15,2999-12-31,783728,3073579,351682,36,1398477,Ипотека,"4",2020-09-26,Ипотека,"517-909-565-104-907",3604255,"8",2023-03-15,,,false,2018-04-25
7965740,2023-03-15,2999-12-31,505753,3026709,280201,56,1453550,Кредит наличными со страховкой,"5",2020-03-30,Кредит наличными со страховкой,"630-582-949-549-265",2633578,"7",2023-03-15,,,false,2018-07-16
6782583,2023-03-15,2999-12-31,619099,3426089,440772,58,1644026,Кредит наличными со страховкой,"8",2020-09-26,Кредит наличными со страховкой,"248-964-954-551-864",5156254,"5",2023-03-15,,,false,2018-09-15
4317779,2023-03-15,2999-12-31,501347,3415902,422074,93,1859595,Автокредит,"1",2020-03-30,Автокредит,"219-826-415-398-227",3928439,"3",2023-03-15,,,false,2018-04-30
6984759,2023-03-15,2999-12-31,788177,3971683,394347,54,1803876,Ипотека,"8",2020-09-26,Ипотека,"491-619-925-509-831",5077851,"5",2023-03-15,,,false,2019-11-18
6235940,2023-03-15,2999-12-31,723853,3840954,413333,80,1189961,Кредит наличными,"8",2021-09-21,Кредит наличными,"993-911-930-831-593",1281402,"5",2023-03-15,,,false,2018-05-01
6052624,2023-03-15,2999-12-31,511726,3229623,379489,100,1161568,Ипотека,"8",2021-09-21,Ипотека,"631-100-955-951-874",1959674,"5",2023-03-15,,,false,2018-09-09
4990766,2023-03-15,2999-12-31,922292,3846659,461195,31,1969968,Ипотека,"1",2020-09-26,Ипотека,"975-677-138-598-882",3719759,"3",2023-03-15,,,false,2018-05-08
2624636,2023-03-15,2999-12-31,821462,3300980,240980,61,1460811,Автокредит,"3",2020-09-26,Автокредит,"535-557-604-481-272",1178310,"1",2023-03-15,,,false,2020-03-15
2401177,2023-03-15,2999-12-31,733776,3797585,198338,90,1129861,Ипотека,"3",2020-03-30,Ипотека,"627-214-895-992-816",4009012,"1",2023-03-15,,,false,2018-09-09
5110312,2023-03-15,2999-12-31,870447,3953238,461964,70,1617378,Кредит наличными со страховкой,"2",2021-09-21,Кредит наличными со страховкой,"517-345-725-437-407",2016913,"4",2023-03-15,,,false,2019-01-25
6715064,2023-03-15,2999-12-31,737563,3884534,106601,129,1604067,Автокредит,"8",2021-03-25,Автокредит,"968-831-506-250-628",5443714,"5",2023-03-15,,,false,2018-10-07
6507237,2023-03-15,2999-12-31,979547,3708763,285370,40,1548866,Автокредит,"8",2020-03-30,Автокредит,"276-346-108-952-572",4788524,"5",2023-03-15,,,false,2019-06-30
8273578,2023-03-15,2999-12-31,681692,3305913,274341,121,1767342,Ипотека,"4",2022-03-20,Ипотека,"291-797-468-867-330",5235238,"8",2023-03-15,,,false,2018-10-08
6762329,2023-03-15,2999-12-31,700392,3646583,443198,24,1230390,Кредит наличными со страховкой,"8",2021-09-21,Кредит наличными со страховкой,"259-401-216-205-971",1148884,"5",2023-03-15,,,false,2019-01-29
5066814,2023-03-15,2999-12-31,575254,3953814,498293,17,1227786,Кредит наличными,"2",2021-03-25,Кредит наличными,"314-510-989-501-488",1223280,"4",2023-03-15,,,false,2019-07-09
4688772,2023-03-15,2999-12-31,860999,3105343,180979,107,1566614,Кредит наличными,"1",2020-09-26,Кредит наличными,"259-893-208-159-747",4280402,"3",2023-03-15,,,false,2019-12-27
3916534,2023-03-15,2999-12-31,953161,3276206,111318,114,1112474,Автокредит,"6",2021-09-21,Автокредит,"780-913-912-147-362",5548407,"2",2023-03-15,,,false,2018-12-21
2758562,2023-03-15,2999-12-31,926481,3483777,464263,27,1097859,Автокредит,"3",2022-03-20,Автокредит,"492-256-957-163-151",719543,"1",2023-03-15,,,false,2019-10-17
3990063,2023-03-15,2999-12-31,995446,3092946,415921,106,1603413,Ипотека,"6",2020-09-26,Ипотека,"770-824-428-225-451",1873496,"2",2023-03-15,,,false,2018-07-04
8064249,2023-03-15,2999-12-31,943634,3602221,262414,42,1024260,Автокредит,"4",2020-09-26,Автокредит,"758-884-106-880-155",3569962,"8",2023-03-15,,,false,2018-07-02
5548193,2023-03-15,2999-12-31,774292,3500674,172302,35,1607039,Автокредит,"2",2020-03-30,Автокредит,"933-838-593-738-558",4870522,"4",2023-03-15,,,false,2019-08-16
5173420,2023-03-15,2999-12-31,744010,3066745,412246,35,1055816,Автокредит,"2",2020-03-30,Автокредит,"920-506-778-213-351",3159821,"4",2023-03-15,,,false,2019-11-19
5718745,2023-03-15,2999-12-31,714327,3715110,355372,16,1817413,Ипотека,"2",2020-03-30,Ипотека,"933-604-356-504-447",3920029,"4",2023-03-15,,,false,2020-02-22
3489762,2023-03-15,2999-12-31,752376,3893992,381049,76,1059172,Кредит наличными,"6",2021-03-25,Кредит наличными,"343-920-885-526-554",3804648,"2",2023-03-15,,,false,2019-02-27
2173577,2023-03-15,2999-12-31,692870,3361868,250353,65,1715658,Кредит наличными,"3",2020-03-30,Кредит наличными,"386-235-891-987-407",3202002,"1",2023-03-15,,,false,2019-09-24
2226982,2023-03-15,2999-12-31,546962,3425683,237813,103,1542864,Автокредит,"3",2021-09-21,Автокредит,"608-138-679-766-791",471495,"1",2023-03-15,,,false,2019-08-28
8004661,2023-03-15,2999-12-31,992975,3446866,473516,98,1145549,Кредит наличными со страховкой,"4",2022-03-20,Кредит наличными со страховкой,"613-812-869-159-257",5167558,"8",2023-03-15,,,false,2019-06-13
7231327,2023-03-15,2999-12-31,694405,3701616,384850,126,1592182,Кредит наличными,"5",2021-09-21,Кредит наличными,"402-473-780-894-442",3478482,"7",2023-03-15,,,false,2020-03-26
3773897,2023-03-15,2999-12-31,651912,3905519,377359,127,1933852,Автокредит,"6",2021-03-25,Автокредит,"619-123-538-217-325",5012946,"2",2023-03-15,,,false,2019-09-11
3701094,2023-03-15,2999-12-31,897527,3889882,336760,65,1796589,Кредит наличными со страховкой,"6",2020-09-26,Кредит наличными со страховкой,"214-430-397-845-413",3822899,"2",2023-03-15,,,false,2018-07-30
7623242,2023-03-15,2999-12-31,600158,3687339,486110,28,1873763,Кредит наличными,"5",2021-09-21,Кредит наличными,"453-633-321-958-872",2242278,"7",2023-03-15,,,false,2019-07-05
7259117,2023-03-15,2999-12-31,829019,3091076,467949,85,1210318,Кредит наличными со страховкой,"5",2021-03-25,Кредит наличными со страховкой,"253-425-437-938-311",4745036,"7",2023-03-15,,,false,2018-10-15
4985664,2023-03-15,2999-12-31,671465,3633611,461882,94,1904823,Автокредит,"1",2022-03-20,Автокредит,"654-820-604-850-545",5117321,"3",2023-03-15,,,false,2019-04-15
3655047,2023-03-15,2999-12-31,904839,3090641,112023,24,1629895,Кредит наличными со страховкой,"6",2021-09-21,Кредит наличными со страховкой,"697-853-231-325-901",1306184,"2",2023-03-15,,,false,2018-12-17
4760957,2023-03-15,2999-12-31,681248,3648116,156732,117,1811115,Кредит наличными,"1",2020-03-30,Кредит наличными,"608-913-730-530-312",4409465,"3",2023-03-15,,,false,2018-12-06
3548820,2023-03-15,2999-12-31,697836,3329282,339068,16,1400712,Автокредит,"6",2021-09-21,Автокредит,"198-277-426-475-391",2176115,"2",2023-03-15,,,false,2019-06-02
4145670,2023-03-15,2999-12-31,644867,3052670,402023,118,1793579,Кредит наличными со страховкой,"1",2021-09-21,Кредит наличными со страховкой,"677-744-643-882-726",2199318,"3",2023-03-15,,,false,2018-11-29
2503315,2023-03-15,2999-12-31,875997,3211304,388712,89,1857386,Ипотека,"3",2021-09-21,Ипотека,"635-511-269-181-996",983799,"1",2023-03-15,,,false,2018-07-28
7345438,2023-03-15,2999-12-31,853275,3382735,137392,96,1733641,Кредит наличными,"5",2022-03-20,Кредит наличными,"563-399-473-972-617",3594407,"7",2023-03-15,,,false,2019-11-01
5770940,2023-03-15,2999-12-31,511355,3216940,115414,54,1770802,Ипотека,"2",2021-03-25,Ипотека,"431-296-532-649-107",739939,"4",2023-03-15,,,false,2020-01-15
2342474,2023-03-15,2999-12-31,864899,3969098,276210,116,1930769,Автокредит,"3",2022-03-20,Автокредит,"340-727-404-672-690",4886130,"1",2023-03-15,,,false,2019-09-21
6025462,2023-03-15,2999-12-31,749092,3572952,139050,101,1428906,Кредит наличными со страховкой,"8",2021-03-25,Кредит наличными со страховкой,"875-313-128-759-935",4413391,"5",2023-03-15,,,false,2019-01-17
6064978,2023-03-15,2999-12-31,662288,3467802,175441,15,1800648,Кредит наличными со страховкой,"8",2020-09-26,Кредит наличными со страховкой,"404-811-699-132-157",1723833,"5",2023-03-15,,,false,2019-05-29
8097293,2023-03-15,2999-12-31,730094,3685003,221383,68,1755548,Автокредит,"4",2020-09-26,Автокредит,"914-536-209-519-513",4569838,"8",2023-03-15,,,false,2019-01-01
8770474,2023-03-15,2999-12-31,952541,3836373,171907,64,1036665,Ипотека,"4",2022-03-20,Ипотека,"805-927-172-482-550",3027922,"8",2023-03-15,,,false,2019-05-25
4962966,2023-03-15,2999-12-31,827599,3243552,460557,86,1763356,Кредит наличными,"1",2020-03-30,Кредит наличными,"578-349-448-830-359",3539988,"3",2023-03-15,,,false,2019-12-08
5511092,2023-03-15,2999-12-31,736451,3365638,419056,99,1076700,Кредит наличными со страховкой,"2",2022-03-20,Кредит наличными со страховкой,"805-836-645-439-992",1495931,"4",2023-03-15,,,false,2020-02-04
2125911,2023-03-15,2999-12-31,676409,3132701,363291,65,1412323,Автокредит,"3",2020-09-26,Автокредит,"527-198-569-637-739",1161275,"1",2023-03-15,,,false,2019-11-21
8785605,2023-03-15,2999-12-31,635302,3644247,321940,79,1304980,Ипотека,"4",2020-09-26,Ипотека,"724-138-203-819-899",4831074,"8",2023-03-15,,,false,2020-03-05
3740151,2023-03-15,2999-12-31,666868,3322958,312089,77,1637798,Кредит наличными со страховкой,"6",2020-03-30,Кредит наличными со страховкой,"972-271-537-239-232",2347972,"2",2023-03-15,,,false,2018-12-02
3038032,2023-03-15,2999-12-31,968409,3740288,245558,45,1050484,Автокредит,"6",2020-09-26,Автокредит,"886-182-423-945-931",1003700,"2",2023-03-15,,,false,2018-07-09
7747868,2023-03-15,2999-12-31,549212,3037241,342194,102,1616406,Ипотека,"5",2022-03-20,Ипотека,"206-666-499-779-919",941054,"7",2023-03-15,,,false,2019-09-01
3673630,2023-03-15,2999-12-31,789845,3304238,160157,40,1384326,Ипотека,"6",2022-03-20,Ипотека,"704-814-988-463-517",1909182,"2",2023-03-15,,,false,2019-04-26
7531672,2023-03-15,2999-12-31,639332,3675416,473212,69,1136328,Кредит наличными,"5",2020-09-26,Кредит наличными,"694-455-318-691-976",2033288,"7",2023-03-15,,,false,2018-07-01
6516709,2023-03-15,2999-12-31,978610,3424319,183502,78,1444150,Кредит наличными со страховкой,"8",2020-09-26,Кредит наличными со страховкой,"522-360-449-807-649",4041141,"5",2023-03-15,,,false,2019-04-23
2650712,2023-03-15,2999-12-31,678436,3574314,117317,88,1571095,Автокредит,"3",2020-09-26,Автокредит,"231-686-775-572-878",1924806,"1",2023-03-15,,,false,2019-03-25
2033458,2023-03-15,2999-12-31,688090,3635360,268932,84,1562228,Автокредит,"3",2021-03-25,Автокредит,"221-734-551-316-195",3581890,"1",2023-03-15,,,false,2019-02-26
7137700,2023-03-15,2999-12-31,894016,3563820,293924,123,1088064,Автокредит,"5",2020-09-26,Автокредит,"373-291-298-116-935",5351224,"7",2023-03-15,,,false,2019-01-27
8628245,2023-03-15,2999-12-31,593998,3899981,265428,15,1327591,Автокредит,"4",2020-03-30,Автокредит,"295-644-156-982-819",1218216,"8",2023-03-15,,,false,2018-11-20
2173299,2023-03-15,2999-12-31,947066,3696620,308409,75,1475615,Кредит наличными со страховкой,"3",2020-03-30,Кредит наличными со страховкой,"464-900-118-291-599",2630571,"1",2023-03-15,,,false,2018-04-26
6327511,2023-03-15,2999-12-31,952319,3915368,121393,10,1509502,Кредит наличными со страховкой,"8",2020-03-30,Кредит наличными со страховкой,"651-243-847-452-607",3601644,"5",2023-03-15,,,false,2019-02-27
2715236,2023-03-15,2999-12-31,526646,3857506,491828,32,1912289,Кредит наличными,"3",2020-03-30,Кредит наличными,"740-376-594-124-317",3353053,"1",2023-03-15,,,false,2019-09-13
3236379,2023-03-15,2999-12-31,681081,3253001,412269,81,1482247,Ипотека,"6",2020-03-30,Ипотека,"165-827-479-716-459",5578689,"2",2023-03-15,,,false,2020-01-31
3445635,2023-03-15,2999-12-31,518223,3059601,458086,42,1528151,Кредит наличными со страховкой,"6",2021-09-21,Кредит наличными со страховкой,"534-395-371-693-623",1452227,"2",2023-03-15,,,false,2019-01-25
4130390,2023-03-15,2999-12-31,593979,3117193,488285,74,1435650,Кредит наличными со страховкой,"1",2020-09-26,Кредит наличными со страховкой,"494-404-282-480-134",4592967,"3",2023-03-15,,,false,2019-12-14
3833221,2023-03-15,2999-12-31,503392,3622120,299816,101,1148831,Кредит наличными,"6",2021-09-21,Кредит наличными,"369-908-887-775-505",1805601,"2",2023-03-15,,,false,2018-05-19
6914168,2023-03-15,2999-12-31,861582,3806523,396513,128,1110971,Автокредит,"8",2022-03-20,Автокредит,"182-939-208-923-598",4670109,"5",2023-03-15,,,false,2019-12-31
6233374,2023-03-15,2999-12-31,934260,3411018,212360,114,1100219,Автокредит,"8",2020-03-30,Автокредит,"973-963-674-964-937",4176023,"5",2023-03-15,,,false,2018-11-04
3045454,2023-03-15,2999-12-31,954029,3438155,133514,71,1986532,Кредит наличными со страховкой,"6",2021-03-25,Кредит наличными со страховкой,"630-673-967-362-851",4972172,"2",2023-03-15,,,false,2019-01-02
8481090,2023-03-15,2999-12-31,859312,3873334,241829,128,1307028,Автокредит,"4",2021-03-25,Автокредит,"371-840-332-977-484",2155314,"8",2023-03-15,,,false,2019-05-24
4499072,2023-03-15,2999-12-31,630166,3161790,299744,38,1083418,Кредит наличными,"1",2021-03-25,Кредит наличными,"987-534-373-342-338",2404362,"3",2023-03-15,,,false,2018-08-04
7365590,2023-03-15,2999-12-31,504780,3620682,370320,115,1660522,Ипотека,"5",2022-03-20,Ипотека,"230-921-493-828-990",3850463,"7",2023-03-15,,,false,2019-03-01
3023850,2023-03-15,2999-12-31,563763,3340049,155431,91,1258509,Кредит наличными со страховкой,"6",2021-03-25,Кредит наличными со страховкой,"134-245-998-401-111",2519467,"2",2023-03-15,,,false,2018-06-27
7582130,2023-03-15,2999-12-31,891771,3842052,265698,63,1850623,Автокредит,"5",2022-03-20,Автокредит,"179-843-683-736-979",5316084,"7",2023-03-15,,,false,2018-10-12
7689021,2023-03-15,2999-12-31,840315,3894021,207712,68,1651956,Автокредит,"5",2020-03-30,Автокредит,"727-967-785-966-541",1904046,"7",2023-03-15,,,false,2018-08-05
6464572,2023-03-15,2999-12-31,793980,3619190,351551,11,1376614,Автокредит,"8",2020-03-30,Автокредит,"309-395-989-121-602",2120614,"5",2023-03-15,,,false,2018-07-01
7614334,2023-03-15,2999-12-31,600490,3473758,446221,119,1020872,Кредит наличными,"5",2020-03-30,Кредит наличными,"653-922-858-221-150",3048303,"7",2023-03-15,,,false,2018-06-24
2244094,2023-03-15,2999-12-31,568440,3289078,297294,33,1405801,Кредит наличными,"3",2022-03-20,Кредит наличными,"326-259-870-758-716",2815536,"1",2023-03-15,,,false,2019-08-15
3400242,2023-03-15,2999-12-31,545514,3831811,238323,65,1690494,Ипотека,"6",2020-03-30,Ипотека,"334-451-986-897-196",3622252,"2",2023-03-15,,,false,2019-04-14
4424855,2023-03-15,2999-12-31,510771,3440925,272974,25,1844783,Ипотека,"1",2020-09-26,Ипотека,"649-899-556-717-818",2347824,"3",2023-03-15,,,false,2019-06-28
3338868,2023-03-15,2999-12-31,868606,3172482,395013,111,1504981,Кредит наличными со страховкой,"6",2020-03-30,Кредит наличными со страховкой,"331-977-374-546-198",2888856,"2",2023-03-15,,,false,2018-08-30
7363618,2023-03-15,2999-12-31,807013,3814755,338726,68,1545079,Автокредит,"5",2021-03-25,Автокредит,"372-619-682-712-276",1838738,"7",2023-03-15,,,false,2019-07-02
2051458,2023-03-15,2999-12-31,510606,3539766,267217,81,1734425,Кредит наличными,"3",2021-09-21,Кредит наличными,"220-437-457-514-458",5686820,"1",2023-03-15,,,false,2018-06-19
5316659,2023-03-15,2999-12-31,717107,3664475,376968,85,1579391,Кредит наличными,"2",2022-03-20,Кредит наличными,"539-556-293-223-484",2881595,"4",2023-03-15,,,false,2019-09-05
6345343,2023-03-15,2999-12-31,940026,3159722,107362,82,1521472,Кредит наличными,"8",2020-03-30,Кредит наличными,"208-262-505-460-697",3403921,"5",2023-03-15,,,false,2018-07-06
6516077,2023-03-15,2999-12-31,583948,3894062,492161,48,1423967,Кредит наличными со страховкой,"8",2021-03-25,Кредит наличными со страховкой,"657-797-835-570-203",723955,"5",2023-03-15,,,false,2019-11-08
7342557,2023-03-15,2999-12-31,844114,3112157,159596,76,1045993,Ипотека,"5",2020-03-30,Ипотека,"297-307-423-112-575",4879362,"7",2023-03-15,,,false,2019-01-18
2369126,2023-03-15,2999-12-31,946029,3074067,403456,122,1957384,Автокредит,"3",2022-03-20,Автокредит,"914-811-363-994-965",4011454,"1",2023-03-15,,,false,2019-05-22
6418935,2023-03-15,2999-12-31,721078,3120319,467027,102,1108863,Ипотека,"8",2021-09-21,Ипотека,"915-312-890-907-287",5253341,"5",2023-03-15,,,false,2020-02-04
6336947,2023-03-15,2999-12-31,826394,3961398,382134,118,1878730,Автокредит,"8",2020-03-30,Автокредит,"807-639-640-610-992",2429857,"5",2023-03-15,,,false,2019-09-01
3252013,2023-03-15,2999-12-31,665050,3882760,127932,81,1278366,Ипотека,"6",2020-09-26,Ипотека,"821-733-573-696-587",5197551,"2",2023-03-15,,,false,2018-12-29
7863203,2023-03-15,2999-12-31,771738,3110246,216935,104,1495172,Автокредит,"5",2020-03-30,Автокредит,"846-568-863-241-526",2694895,"7",2023-03-15,,,false,2020-01-08
4829456,2023-03-15,2999-12-31,771226,3107681,193158,63,1144855,Автокредит,"1",2020-09-26,Автокредит,"536-504-877-816-197",4503820,"3",2023-03-15,,,false,2019-06-08
5704728,2023-03-15,2999-12-31,675076,3666888,160505,12,1618188,Ипотека,"2",2021-09-21,Ипотека,"555-838-885-906-713",1463251,"4",2023-03-15,,,false,2019-10-18
8362546,2023-03-15,2999-12-31,841349,3087784,126683,68,1024228,Кредит наличными со страховкой,"4",2021-09-21,Кредит наличными со страховкой,"328-234-257-929-183",2677793,"8",2023-03-15,,,false,2020-02-03
3703901,2023-03-15,2999-12-31,515494,3000633,269379,103,1301965,Кредит наличными со страховкой,"6",2020-09-26,Кредит наличными со страховкой,"375-809-362-422-335",681001,"2",2023-03-15,,,false,2019-08-19
8121793,2023-03-15,2999-12-31,722961,3391273,450379,124,1831946,Автокредит,"4",2021-09-21,Автокредит,"515-113-779-686-761",3616714,"8",2023-03-15,,,false,2018-07-21
8752809,2023-03-15,2999-12-31,907347,3905220,211295,41,1326166,Кредит наличными,"4",2020-09-26,Кредит наличными,"141-220-117-387-137",5193186,"8",2023-03-15,,,false,2019-04-26
6313576,2023-03-15,2999-12-31,724359,3948076,469555,65,1629765,Кредит наличными со страховкой,"8",2020-09-26,Кредит наличными со страховкой,"174-187-649-342-947",3745475,"5",2023-03-15,,,false,2018-10-01
6171128,2023-03-15,2999-12-31,543982,3976999,262777,13,1221768,Автокредит,"8",2020-09-26,Автокредит,"904-840-335-489-224",550442,"5",2023-03-15,,,false,2019-04-11
3352495,2023-03-15,2999-12-31,660556,3272183,306657,86,1029268,Кредит наличными,"6",2021-03-25,Кредит наличными,"722-328-159-232-182",4798365,"2",2023-03-15,,,false,2018-08-13
6522805,2023-03-15,2999-12-31,541930,3740677,173983,45,1351876,Автокредит,"8",2020-03-30,Автокредит,"604-833-769-454-880",2504451,"5",2023-03-15,,,false,2019-10-28
7567128,2023-03-15,2999-12-31,518652,3111336,118199,92,1675938,Кредит наличными со страховкой,"5",2021-03-25,Кредит наличными со страховкой,"370-197-755-574-166",1587127,"7",2023-03-15,,,false,2020-03-15
2398064,2023-03-15,2999-12-31,823294,3895450,270463,93,1133976,Ипотека,"3",2022-03-20,Ипотека,"307-420-132-917-440",2415470,"1",2023-03-15,,,false,2020-03-01
3344603,2023-03-15,2999-12-31,710396,3417440,311953,62,1568974,Кредит наличными,"6",2021-09-21,Кредит наличными,"819-476-143-585-512",3865851,"2",2023-03-15,,,false,2019-12-26
4205312,2023-03-15,2999-12-31,559578,3904548,443201,16,1107726,Кредит наличными со страховкой,"1",2022-03-20,Кредит наличными со страховкой,"604-296-995-764-692",1970881,"3",2023-03-15,,,false,2020-03-16
3182191,2023-03-15,2999-12-31,669025,3446704,477682,109,1306485,Кредит наличными,"6",2022-03-20,Кредит наличными,"526-587-845-574-167",611297,"2",2023-03-15,,,false,2019-12-13
5763007,2023-03-15,2999-12-31,892573,3637286,384533,94,1426878,Кредит наличными,"2",2020-09-26,Кредит наличными,"649-272-550-598-909",1242928,"4",2023-03-15,,,false,2020-03-04
4604922,2023-03-15,2999-12-31,854943,3011611,320404,72,1917437,Кредит наличными,"1",2020-09-26,Кредит наличными,"644-998-180-427-702",1928497,"3",2023-03-15,,,false,2019-09-07
8138410,2023-03-15,2999-12-31,564167,3810570,232832,72,1463993,Кредит наличными,"4",2021-03-25,Кредит наличными,"618-303-119-414-335",1124555,"8",2023-03-15,,,false,2019-10-10
