"account_rk","currency_name","department_rk","effective_date","account_in_sum","account_out_sum"
2745730,RUB,61,2023-02-11,615390,675717
2747378,RUB,105,2023-01-18,0,38403
2747378,RUB,105,2023-01-19,38403,57155
2747378,RUB,105,2023-01-20,57155,124971
2747378,RUB,105,2023-01-21,124971,182724
2747378,RUB,105,2023-01-22,182724,226330
2747378,RUB,105,2023-01-23,226330,243639
2747378,RUB,105,2023-01-24,243639,262796
2747378,RUB,105,2023-01-25,262796,280844
2747378,RUB,105,2023-01-26,280844,350412
2747378,RUB,105,2023-01-27,350412,401095
2747378,RUB,105,2023-01-28,401095,417845
2747378,RUB,105,2023-01-29,417845,465191
2747378,RUB,105,2023-01-30,465191,471444
2747378,RUB,105,2023-01-31,471444,494847
2747378,RUB,105,2023-02-01,494847,522322
2747378,RUB,105,2023-02-02,522322,575479
2747378,RUB,105,2023-02-03,575479,615163
2747378,RUB,105,2023-02-04,615163,661452
2748984,EUR,124,2023-01-16,0,61794
2748984,EUR,124,2023-01-17,61794,119204
2748984,EUR,124,2023-01-18,119204,176451
2749456,USD,31,2023-01-24,0,32332
2749456,USD,31,2023-01-25,32332,45518
2749456,USD,31,2023-01-26,45518,69693
2749456,USD,31,2023-01-27,69693,121786
2749456,USD,31,2023-01-28,121786,184512
2749456,USD,31,2023-01-29,184512,196394
2749456,USD,31,2023-01-30,196394,231064
2749456,USD,31,2023-01-31,231064,248753
2749456,USD,31,2023-02-01,248753,275908
2749456,USD,31,2023-02-02,275908,311973
2749456,USD,31,2023-02-03,311973,314950
2749456,USD,31,2023-02-04,314950,331245
2749456,USD,31,2023-02-05,331245,347837
2749456,USD,31,2023-02-06,347837,351240
2749456,USD,31,2023-02-07,351240,379631
2749560,USD,114,2023-01-28,0,61664
2749560,USD,114,2023-01-29,61664,111377
2749560,USD,114,2023-01-30,111377,175177
2749560,USD,114,2023-01-31,175177,222977
2749560,USD,114,2023-02-01,222977,271396
2749560,USD,114,2023-02-02,271396,307832
2749713,RUB,31,2023-01-28,0,44851
2749713,RUB,31,2023-01-29,44851,98730
2749713,RUB,31,2023-01-30,98730,145516
2749713,RUB,31,2023-01-31,145516,146008
2749713,RUB,31,2023-02-01,146008,165396
2749713,RUB,31,2023-02-02,165396,209618
2749713,RUB,31,2023-02-03,209618,250250
2749713,RUB,31,2023-02-04,250250,289164
2749713,RUB,31,2023-02-05,289164,299449
2749713,RUB,31,2023-02-06,299449,303514
2749713,RUB,31,2023-02-07,303514,342380
2749713,RUB,31,2023-02-08,342380,359330
2749863,RUB,111,2023-01-18,0,58045
2749863,RUB,111,2023-01-19,58045,99452
2749863,RUB,111,2023-01-20,99452,103504
2749863,RUB,111,2023-01-21,103504,119910
2749863,RUB,111,2023-01-22,119910,163081
2749863,RUB,111,2023-01-23,163081,188088
2749863,RUB,111,2023-01-24,188088,238067
2749863,RUB,111,2023-01-25,238067,251359
2749863,RUB,111,2023-01-26,251359,302417
2749863,RUB,111,2023-01-27,302417,362372
2749863,RUB,111,2023-01-28,362372,366108
2749863,RUB,111,2023-01-29,366108,384604
2749863,RUB,111,2023-01-30,384604,435442
2749863,RUB,111,2023-01-31,435442,487334
2749863,RUB,111,2023-02-01,487334,532878
2752653,RUB,99,2023-01-15,0,66173
2752653,RUB,99,2023-01-16,66173,136146
2752653,RUB,99,2023-01-17,136146,146234
2753317,RUB,108,2023-01-21,0,19281
2753317,RUB,108,2023-01-22,19281,73024
2753317,RUB,108,2023-01-23,73024,101737
2755969,EUR,102,2023-01-20,0,50910
2755969,EUR,102,2023-01-21,50910,61061
2755969,EUR,102,2023-01-22,61061,93525
2755969,EUR,102,2023-01-23,93525,129134
2755969,EUR,102,2023-01-24,129134,173105
2755969,EUR,102,2023-01-25,173105,195614
2755969,EUR,102,2023-01-26,195614,208375
2755969,EUR,102,2023-01-27,208375,229086
2755969,EUR,102,2023-01-28,229086,281753
2755969,EUR,102,2023-01-29,281753,353500
2755969,EUR,102,2023-01-30,353500,409305
2755969,EUR,102,2023-01-31,409305,438738
2755969,EUR,102,2023-02-01,438738,460194
2755969,EUR,102,2023-02-02,460194,511282
2755969,EUR,102,2023-02-03,511282,521541
2757681,KZT,35,2023-01-18,0,36606
2757681,KZT,35,2023-01-19,36606,95941
2757681,KZT,35,2023-01-20,95941,154989
2757681,KZT,35,2023-01-21,154989,227611
2757681,KZT,35,2023-01-22,227611,271593
2757681,KZT,35,2023-01-23,271593,296440
2757681,KZT,35,2023-01-24,296440,351820
2757681,KZT,35,2023-01-25,351820,407211
2757681,KZT,35,2023-01-26,407211,424717
2757681,KZT,35,2023-01-27,424717,450193
2757681,KZT,35,2023-01-28,450193,470210
2757681,KZT,35,2023-01-29,470210,487422
2758923,RUB,99,2023-01-24,0,62707
2758923,RUB,99,2023-01-25,62707,79731
2758923,RUB,99,2023-01-26,79731,152087
2759307,RUB,56,2023-01-18,0,38651
2759307,RUB,56,2023-01-19,38651,39323
2759307,RUB,56,2023-01-20,39323,105309
2759884,EUR,93,2023-01-28,0,43765
2759884,EUR,93,2023-01-29,43765,53360
2759884,EUR,93,2023-01-30,53360,107131
2759884,EUR,93,2023-01-31,107131,164182
2759884,EUR,93,2023-02-01,164182,168940
2759884,EUR,93,2023-02-02,168940,172469
2759884,EUR,93,2023-02-03,172469,191822
2759884,EUR,93,2023-02-04,191822,236630
2759884,EUR,93,2023-02-05,236630,299862
2759884,EUR,93,2023-02-06,299862,318502
2759884,EUR,93,2023-02-07,318502,381777
2759884,EUR,93,2023-02-08,381777,437470
2760103,RUB,47,2023-01-16,0,74551
2760103,RUB,47,2023-01-17,74551,87296
2760103,RUB,47,2023-01-18,87296,96152
2760103,RUB,47,2023-01-19,96152,143871
2760103,RUB,47,2023-01-20,143871,214626
2760103,RUB,47,2023-01-21,214626,281614
2760103,RUB,47,2023-01-22,281614,342434
2760103,RUB,47,2023-01-23,342434,371588
2760103,RUB,47,2023-01-24,371588,443151
2760103,RUB,47,2023-01-25,443151,489092
2760103,RUB,47,2023-01-26,489092,552178
2760103,RUB,47,2023-01-27,552178,595251
2762629,EUR,20,2023-01-19,0,30989
2762629,EUR,20,2023-01-20,30989,101459
2762629,EUR,20,2023-01-21,101459,171303
2762629,EUR,20,2023-01-22,171303,191668
2762629,EUR,20,2023-01-23,191668,225778
2762629,EUR,20,2023-01-24,225778,237783
2762629,EUR,20,2023-01-25,237783,302673
2762629,EUR,20,2023-01-26,302673,372072
2762629,EUR,20,2023-01-27,372072,380842
2762629,EUR,20,2023-01-28,380842,430075
2762629,EUR,20,2023-01-29,430075,440442
2762629,EUR,20,2023-01-30,440442,443170
2766322,RUB,56,2023-01-06,0,30315
2766322,RUB,56,2023-01-07,30315,65859
2766322,RUB,56,2023-01-08,65859,133599
2766322,RUB,56,2023-01-09,133599,159346
2766322,RUB,56,2023-01-10,159346,207078
2766322,RUB,56,2023-01-11,207078,279108
2766322,RUB,56,2023-01-12,279108,299469
2766322,RUB,56,2023-01-13,299469,311182
2766322,RUB,56,2023-01-14,311182,375945
2766322,RUB,56,2023-01-15,375945,379173
2766322,RUB,56,2023-01-16,379173,411436
2766322,RUB,56,2023-01-17,411436,429983
2766547,EUR,90,2023-01-20,0,34169
2766547,EUR,90,2023-01-21,34169,62466
2766547,EUR,90,2023-01-22,62466,123209
2766547,EUR,90,2023-01-23,123209,186613
2766547,EUR,90,2023-01-24,186613,244870
2766547,EUR,90,2023-01-25,244870,258104
2766547,EUR,90,2023-01-26,258104,323233
2766547,EUR,90,2023-01-27,323233,374938
2766547,EUR,90,2023-01-28,374938,380695
2766705,RUB,77,2023-01-15,0,40240
2766705,RUB,77,2023-01-16,40240,43918
2766705,RUB,77,2023-01-17,43918,117590
2766705,RUB,77,2023-01-18,117590,190432
2766705,RUB,77,2023-01-19,190432,207344
2766705,RUB,77,2023-01-20,207344,228403
2766705,RUB,77,2023-01-21,228403,272807
2766705,RUB,77,2023-01-22,272807,345808
2766705,RUB,77,2023-01-23,345808,352307
2766705,RUB,77,2023-01-24,352307,360716
2766705,RUB,77,2023-01-25,360716,364369
2766705,RUB,77,2023-01-26,364369,374232
2768446,KZT,68,2023-01-17,0,46121
2768446,KZT,68,2023-01-18,46121,87369
2768446,KZT,68,2023-01-19,87369,122218
2768446,KZT,68,2023-01-20,122218,171531
2768446,KZT,68,2023-01-21,171531,192731
2768446,KZT,68,2023-01-22,192731,244372
2768446,KZT,68,2023-01-23,244372,291544
2768446,KZT,68,2023-01-24,291544,319617
2768446,KZT,68,2023-01-25,319617,357663
2768446,KZT,68,2023-01-26,357663,358806
2768446,KZT,68,2023-01-27,358806,408696
2768446,KZT,68,2023-01-28,408696,458301
2768630,EUR,96,2023-01-06,0,19308
2768630,EUR,96,2023-01-07,19308,88903
2768630,EUR,96,2023-01-08,88903,108333
2768630,EUR,96,2023-01-09,108333,172380
2768630,EUR,96,2023-01-10,172380,181056
2768630,EUR,96,2023-01-11,181056,186186
2768630,EUR,96,2023-01-12,186186,222174
2768630,EUR,96,2023-01-13,222174,235160
2768630,EUR,96,2023-01-14,235160,288632
2768630,EUR,96,2023-01-15,288632,303396
2768630,EUR,96,2023-01-16,303396,332726
2768630,EUR,96,2023-01-17,332726,363468
2768630,EUR,96,2023-01-18,363468,419232
2768630,EUR,96,2023-01-19,419232,448799
2768630,EUR,96,2023-01-20,448799,477723
2768630,EUR,96,2023-01-21,477723,507617
2768630,EUR,96,2023-01-22,507617,535381
2768630,EUR,96,2023-01-23,535381,559724
2768850,RUB,115,2023-01-17,0,11904
2768850,RUB,115,2023-01-18,11904,82581
2768850,RUB,115,2023-01-19,82581,119638
2768850,RUB,115,2023-01-20,119638,166887
2768850,RUB,115,2023-01-21,166887,228245
2768850,RUB,115,2023-01-22,228245,238154
2768850,RUB,115,2023-01-23,238154,300484
2768850,RUB,115,2023-01-24,300484,305085
2768850,RUB,115,2023-01-25,305085,376687
2768850,RUB,115,2023-01-26,376687,409754
2768850,RUB,115,2023-01-27,409754,474293
2768850,RUB,115,2023-01-28,474293,511196
2768850,RUB,115,2023-01-29,511196,544463
2768850,RUB,115,2023-01-30,544463,544878
2768850,RUB,115,2023-01-31,544878,570208
2769949,RUB,62,2023-01-11,0,35826
2769949,RUB,62,2023-01-12,35826,72216
2769949,RUB,62,2023-01-13,72216,108540
2769949,RUB,62,2023-01-14,108540,110770
2769949,RUB,62,2023-01-15,110770,169382
2769949,RUB,62,2023-01-16,169382,235736
2769949,RUB,62,2023-01-17,235736,301470
2769949,RUB,62,2023-01-18,301470,347474
2769949,RUB,62,2023-01-19,347474,371208
2770472,KZT,75,2023-01-23,0,48902
2770472,KZT,75,2023-01-24,48902,61140
2770472,KZT,75,2023-01-25,61140,74433
2770472,KZT,75,2023-01-26,74433,118921
2770472,KZT,75,2023-01-27,118921,178712
2770472,KZT,75,2023-01-28,178712,234639
2770472,KZT,75,2023-01-29,234639,306804
2770472,KZT,75,2023-01-30,306804,307693
2770472,KZT,75,2023-01-31,307693,352792
2770472,KZT,75,2023-02-01,352792,410247
2770472,KZT,75,2023-02-02,410247,448675
2770472,KZT,75,2023-02-03,448675,463695
2770986,YEN,62,2023-01-21,0,61279
2770986,YEN,62,2023-01-22,61279,132233
2770986,YEN,62,2023-01-23,132233,173893
2770986,YEN,62,2023-01-24,173893,192097
2770986,YEN,62,2023-01-25,192097,199190
2770986,YEN,62,2023-01-26,199190,205505
2770986,YEN,62,2023-01-27,205505,255305
2770986,YEN,62,2023-01-28,255305,268011
2770986,YEN,62,2023-01-29,268011,290702
2771099,RUB,23,2023-01-29,0,28700
2771099,RUB,23,2023-01-30,28700,65512
2771099,RUB,23,2023-01-31,65512,79474
2771099,RUB,23,2023-02-01,79474,138081
2771099,RUB,23,2023-02-02,138081,188711
2771099,RUB,23,2023-02-03,188711,222252
2771099,RUB,23,2023-02-04,222252,277839
2771099,RUB,23,2023-02-05,277839,328911
2771099,RUB,23,2023-02-06,328911,374491
2771814,RUB,88,2023-01-22,0,42138
2771814,RUB,88,2023-01-23,42138,71880
2771814,RUB,88,2023-01-24,71880,106735
2771814,RUB,88,2023-01-25,106735,175991
2771814,RUB,88,2023-01-26,175991,192087
2771814,RUB,88,2023-01-27,192087,221810
2772135,RUB,22,2023-01-11,0,62589
2772135,RUB,22,2023-01-12,62589,113346
2772135,RUB,22,2023-01-13,113346,146334
2772135,RUB,22,2023-01-14,146334,177932
2772135,RUB,22,2023-01-15,177932,204904
2772135,RUB,22,2023-01-16,204904,218455
2772135,RUB,22,2023-01-17,218455,276404
2772135,RUB,22,2023-01-18,276404,297761
2772135,RUB,22,2023-01-19,297761,351285
2772135,RUB,22,2023-01-20,351285,412979
2772135,RUB,22,2023-01-21,412979,431719
2772135,RUB,22,2023-01-22,431719,483005
2772135,RUB,22,2023-01-23,483005,555657
2772135,RUB,22,2023-01-24,555657,628694
2772135,RUB,22,2023-01-25,628694,629713
2772289,KZT,113,2023-01-08,0,31857
2772289,KZT,113,2023-01-09,31857,40358
2772289,KZT,113,2023-01-10,40358,103952
2772289,KZT,113,2023-01-11,103952,164825
2772289,KZT,113,2023-01-12,164825,195497
2772289,KZT,113,2023-01-13,195497,197121
2772289,KZT,113,2023-01-14,197121,197367
2772289,KZT,113,2023-01-15,197367,225732
2772289,KZT,113,2023-01-16,225732,227786
2772289,KZT,113,2023-01-17,227786,293441
2772289,KZT,113,2023-01-18,293441,343080
2772289,KZT,113,2023-01-19,343080,360986
2772289,KZT,113,2023-01-20,360986,362348
2772289,KZT,113,2023-01-21,362348,377159
2772289,KZT,113,2023-01-22,377159,409762
2772741,YEN,31,2023-01-06,0,56798
2772741,YEN,31,2023-01-07,56798,62071
2772741,YEN,31,2023-01-08,62071,76936
2773969,RUB,69,2023-01-28,0,43852
2773969,RUB,69,2023-01-29,43852,107880
2773969,RUB,69,2023-01-30,107880,164059
2776032,RUB,112,2023-01-28,0,26563
2776032,RUB,112,2023-01-29,26563,67837
2776032,RUB,112,2023-01-30,67837,91115
2776032,RUB,112,2023-01-31,91115,97118
2776032,RUB,112,2023-02-01,97118,140661
2776032,RUB,112,2023-02-02,140661,146126
2778161,RUB,73,2023-01-23,0,45396
2778161,RUB,73,2023-01-24,45396,100955
2778161,RUB,73,2023-01-25,100955,168128
2778475,EUR,119,2023-01-11,0,68408
2778475,EUR,119,2023-01-12,68408,139662
2778475,EUR,119,2023-01-13,139662,151520
2778475,EUR,119,2023-01-14,151520,153665
2778475,EUR,119,2023-01-15,153665,189287
2778475,EUR,119,2023-01-16,189287,196433
2782950,RUB,122,2023-01-09,0,7782
2782950,RUB,122,2023-01-10,7782,37266
2782950,RUB,122,2023-01-11,37266,50431
2782950,RUB,122,2023-01-12,50431,79077
2782950,RUB,122,2023-01-13,79077,147318
2782950,RUB,122,2023-01-14,147318,194939
2782950,RUB,122,2023-01-15,194939,257613
2782950,RUB,122,2023-01-16,257613,265893
2782950,RUB,122,2023-01-17,265893,284515
2783025,YEN,14,2023-01-06,0,4302
2783025,YEN,14,2023-01-07,4302,40896
2783025,YEN,14,2023-01-08,40896,72217
2783025,YEN,14,2023-01-09,72217,81402
2783025,YEN,14,2023-01-10,81402,85973
2783025,YEN,14,2023-01-11,85973,131507
2783399,YEN,101,2023-01-17,0,28786
2783399,YEN,101,2023-01-18,28786,89330
2783399,YEN,101,2023-01-19,89330,151071
2783399,YEN,101,2023-01-20,151071,188178
2783399,YEN,101,2023-01-21,188178,240993
2783399,YEN,101,2023-01-22,240993,262500
2784189,RUB,52,2023-01-16,0,61986
2784189,RUB,52,2023-01-17,61986,92134
2784189,RUB,52,2023-01-18,92134,151367
2784189,RUB,52,2023-01-19,151367,213767
2784189,RUB,52,2023-01-20,213767,251752
2784189,RUB,52,2023-01-21,251752,265848
2784189,RUB,52,2023-01-22,265848,275572
2784189,RUB,52,2023-01-23,275572,346411
2784189,RUB,52,2023-01-24,346411,395308
2784189,RUB,52,2023-01-25,395308,404042
2784189,RUB,52,2023-01-26,404042,442712
2784189,RUB,52,2023-01-27,442712,468342
2784225,RUB,66,2023-01-13,0,53373
2784225,RUB,66,2023-01-14,53373,65714
2784225,RUB,66,2023-01-15,65714,98734
2784225,RUB,66,2023-01-16,98734,109491
2784225,RUB,66,2023-01-17,109491,110160
2784225,RUB,66,2023-01-18,110160,141708
2784225,RUB,66,2023-01-19,141708,209375
2784225,RUB,66,2023-01-20,209375,259878
2784225,RUB,66,2023-01-21,259878,322976
2785335,RUB,102,2023-01-20,0,74606
2785335,RUB,102,2023-01-21,74606,105278
2785335,RUB,102,2023-01-22,105278,169366
2785335,RUB,102,2023-01-23,169366,228665
2785335,RUB,102,2023-01-24,228665,281456
2785335,RUB,102,2023-01-25,281456,333390
2785335,RUB,102,2023-01-26,333390,379472
2785335,RUB,102,2023-01-27,379472,431698
2785335,RUB,102,2023-01-28,431698,457822
2786187,USD,27,2023-01-12,0,53039
2786187,USD,27,2023-01-13,53039,75479
2786187,USD,27,2023-01-14,75479,131020
2786187,USD,27,2023-01-15,131020,157438
2786187,USD,27,2023-01-16,157438,224497
2786187,USD,27,2023-01-17,224497,230821
2787825,RUB,120,2023-01-19,0,40475
2787825,RUB,120,2023-01-20,40475,76100
2787825,RUB,120,2023-01-21,76100,99023
2787825,RUB,120,2023-01-22,99023,111042
2787825,RUB,120,2023-01-23,111042,181121
2787825,RUB,120,2023-01-24,181121,201044
2787825,RUB,120,2023-01-25,201044,207065
2787825,RUB,120,2023-01-26,207065,242776
2787825,RUB,120,2023-01-27,242776,288777
2789720,RUB,50,2023-01-14,0,24547
2789720,RUB,50,2023-01-15,24547,41866
2789720,RUB,50,2023-01-16,41866,72376
2789720,RUB,50,2023-01-17,72376,103104
2789720,RUB,50,2023-01-18,103104,145149
2789720,RUB,50,2023-01-19,145149,147006
2789720,RUB,50,2023-01-20,147006,164280
2789720,RUB,50,2023-01-21,164280,214033
2789720,RUB,50,2023-01-22,214033,260631
2790213,RUB,72,2023-01-06,0,1099
2790213,RUB,72,2023-01-07,1099,12512
2790213,RUB,72,2023-01-08,12512,78019
2790213,RUB,72,2023-01-09,78019,121138
2790213,RUB,72,2023-01-10,121138,183411
2790213,RUB,72,2023-01-11,183411,249526
2790881,RUB,102,2023-01-23,0,34360
2790881,RUB,102,2023-01-24,34360,75778
2790881,RUB,102,2023-01-25,75778,119805
2790881,RUB,102,2023-01-26,119805,157360
2790881,RUB,102,2023-01-27,157360,213927
2790881,RUB,102,2023-01-28,213927,265631
2790881,RUB,102,2023-01-29,265631,282739
2790881,RUB,102,2023-01-30,282739,286682
2790881,RUB,102,2023-01-31,286682,302040
2790881,RUB,102,2023-02-01,302040,332465
2790881,RUB,102,2023-02-02,332465,367267
2790881,RUB,102,2023-02-03,367267,378690
2790881,RUB,102,2023-02-04,378690,437361
2790881,RUB,102,2023-02-05,437361,508425
2790881,RUB,102,2023-02-06,508425,537442
2790881,RUB,102,2023-02-07,537442,583169
2790881,RUB,102,2023-02-08,583169,633329
2790881,RUB,102,2023-02-09,633329,658895
2792390,RUB,117,2023-01-23,0,4584
2792390,RUB,117,2023-01-24,4584,69456
2792390,RUB,117,2023-01-25,69456,128236
2792390,RUB,117,2023-01-26,128236,169647
2792390,RUB,117,2023-01-27,169647,172845
2792390,RUB,117,2023-01-28,172845,179748
2793942,RUB,38,2023-01-12,0,6562
2793942,RUB,38,2023-01-13,6562,78990
2793942,RUB,38,2023-01-14,78990,143981
2795364,RUB,21,2023-01-24,0,56843
2795364,RUB,21,2023-01-25,56843,88137
2795364,RUB,21,2023-01-26,88137,121446
2795364,RUB,21,2023-01-27,121446,129006
2795364,RUB,21,2023-01-28,129006,158074
2795364,RUB,21,2023-01-29,158074,211755
2795364,RUB,21,2023-01-30,211755,213715
2795364,RUB,21,2023-01-31,213715,237525
2795364,RUB,21,2023-02-01,237525,260014
2798436,EUR,17,2023-01-23,0,61980
2798436,EUR,17,2023-01-24,61980,132789
2798436,EUR,17,2023-01-25,132789,187601
2798436,EUR,17,2023-01-26,187601,217246
2798436,EUR,17,2023-01-27,217246,221532
2798436,EUR,17,2023-01-28,221532,245099
2798436,EUR,17,2023-01-29,245099,294465
2798436,EUR,17,2023-01-30,294465,341594
2798436,EUR,17,2023-01-31,341594,358341
2798436,EUR,17,2023-02-01,358341,363802
2798436,EUR,17,2023-02-02,363802,400644
2798436,EUR,17,2023-02-03,400644,440481
2798658,USD,106,2023-01-28,0,59041
2798658,USD,106,2023-01-29,59041,76373
2798658,USD,106,2023-01-30,76373,143245
2798658,USD,106,2023-01-31,143245,207713
2798658,USD,106,2023-02-01,207713,222607
2798658,USD,106,2023-02-02,222607,283287
2798658,USD,106,2023-02-03,283287,288169
2798658,USD,106,2023-02-04,288169,293472
2798658,USD,106,2023-02-05,293472,328043
2798658,USD,106,2023-02-06,328043,379169
2798658,USD,106,2023-02-07,379169,404195
2798658,USD,106,2023-02-08,404195,415168
2798870,KZT,112,2023-01-27,0,26869
2798870,KZT,112,2023-01-28,26869,77446
2798870,KZT,112,2023-01-29,77446,82547
2801046,RUB,130,2023-01-26,0,54128
2801046,RUB,130,2023-01-27,54128,88070
2801046,RUB,130,2023-01-28,88070,145903
2801046,RUB,130,2023-01-29,145903,194765
2801046,RUB,130,2023-01-30,194765,205414
2801046,RUB,130,2023-01-31,205414,268883
2801046,RUB,130,2023-02-01,268883,335264
2801046,RUB,130,2023-02-02,335264,396444
2801046,RUB,130,2023-02-03,396444,447875
2801046,RUB,130,2023-02-04,447875,501252
2801046,RUB,130,2023-02-05,501252,531688
2801046,RUB,130,2023-02-06,531688,567968
2801046,RUB,130,2023-02-07,567968,584854
2801046,RUB,130,2023-02-08,584854,587544
2801046,RUB,130,2023-02-09,587544,630901
2801722,KZT,83,2023-01-11,0,47944
2801722,KZT,83,2023-01-12,47944,95014
2801722,KZT,83,2023-01-13,95014,123595
2801722,KZT,83,2023-01-14,123595,144429
2801722,KZT,83,2023-01-15,144429,144618
2801722,KZT,83,2023-01-16,144618,182506
2801722,KZT,83,2023-01-17,182506,206892
2801722,KZT,83,2023-01-18,206892,270566
2801722,KZT,83,2023-01-19,270566,328653
2801722,KZT,83,2023-01-20,328653,383278
2801722,KZT,83,2023-01-21,383278,448301
2801722,KZT,83,2023-01-22,448301,481351
2801722,KZT,83,2023-01-23,481351,506743
2801722,KZT,83,2023-01-24,506743,526887
2801722,KZT,83,2023-01-25,526887,599862
2803610,EUR,10,2023-01-20,0,22483
2803610,EUR,10,2023-01-21,22483,56203
2803610,EUR,10,2023-01-22,56203,112505
2804003,RUB,94,2023-01-25,0,50504
2804003,RUB,94,2023-01-26,50504,61760
2804003,RUB,94,2023-01-27,61760,125456
2804941,RUB,55,2023-01-08,0,4180
2804941,RUB,55,2023-01-09,4180,14013
2804941,RUB,55,2023-01-10,14013,37647
2804941,RUB,55,2023-01-11,37647,94433
2804941,RUB,55,2023-01-12,94433,133752
2804941,RUB,55,2023-01-13,133752,141858
2804941,RUB,55,2023-01-14,141858,158660
2804941,RUB,55,2023-01-15,158660,199667
2804941,RUB,55,2023-01-16,199667,216506
2804941,RUB,55,2023-01-17,216506,262936
2804941,RUB,55,2023-01-18,262936,336403
2804941,RUB,55,2023-01-19,336403,369465
2804941,RUB,55,2023-01-20,369465,382395
2804941,RUB,55,2023-01-21,382395,416282
2804941,RUB,55,2023-01-22,416282,419326
2805261,RUB,100,2023-01-07,0,33240
2805261,RUB,100,2023-01-08,33240,40818
2805261,RUB,100,2023-01-09,40818,43541
2805261,RUB,100,2023-01-10,43541,64070
2805261,RUB,100,2023-01-11,64070,93238
2805261,RUB,100,2023-01-12,93238,159427
2805261,RUB,100,2023-01-13,159427,195714
2805261,RUB,100,2023-01-14,195714,220410
2805261,RUB,100,2023-01-15,220410,244475
2805261,RUB,100,2023-01-16,244475,269502
2805261,RUB,100,2023-01-17,269502,334383
2805261,RUB,100,2023-01-18,334383,398371
2805261,RUB,100,2023-01-19,398371,461075
2805261,RUB,100,2023-01-20,461075,481655
2805261,RUB,100,2023-01-21,481655,483564
2805261,RUB,100,2023-01-22,483564,487387
2805261,RUB,100,2023-01-23,487387,510733
2805261,RUB,100,2023-01-24,510733,570773
2805506,RUB,68,2023-01-24,0,56825
2805506,RUB,68,2023-01-25,56825,69871
2805506,RUB,68,2023-01-26,69871,105142
2805506,RUB,68,2023-01-27,105142,123264
2805506,RUB,68,2023-01-28,123264,167333
2805506,RUB,68,2023-01-29,167333,217443
2805937,USD,111,2023-01-19,0,23220
2805937,USD,111,2023-01-20,23220,87452
2805937,USD,111,2023-01-21,87452,113621
2805937,USD,111,2023-01-22,113621,126086
2805937,USD,111,2023-01-23,126086,166138
2805937,USD,111,2023-01-24,166138,236044
2805937,USD,111,2023-01-25,236044,282066
2805937,USD,111,2023-01-26,282066,317862
2805937,USD,111,2023-01-27,317862,322328
2805937,USD,111,2023-01-28,322328,392283
2805937,USD,111,2023-01-29,392283,409691
2805937,USD,111,2023-01-30,409691,453588
2806674,RUB,101,2023-01-13,0,70197
2806674,RUB,101,2023-01-14,70197,85394
2806674,RUB,101,2023-01-15,85394,143279
2806674,RUB,101,2023-01-16,143279,175984
2806674,RUB,101,2023-01-17,175984,187397
2806674,RUB,101,2023-01-18,187397,219191
2806674,RUB,101,2023-01-19,219191,268756
2806674,RUB,101,2023-01-20,268756,335491
2806674,RUB,101,2023-01-21,335491,373706
2806674,RUB,101,2023-01-22,373706,411970
2806674,RUB,101,2023-01-23,411970,412851
2806674,RUB,101,2023-01-24,412851,481458
2806967,EUR,22,2023-01-16,0,59553
2806967,EUR,22,2023-01-17,59553,104360
2806967,EUR,22,2023-01-18,104360,119894
2806967,EUR,22,2023-01-19,119894,180338
2806967,EUR,22,2023-01-20,180338,252820
2806967,EUR,22,2023-01-21,252820,289465
2806967,EUR,22,2023-01-22,289465,348734
2806967,EUR,22,2023-01-23,348734,351453
2806967,EUR,22,2023-01-24,351453,425241
2806991,EUR,107,2023-01-12,0,59729
2806991,EUR,107,2023-01-13,59729,65802
2806991,EUR,107,2023-01-14,65802,68137
2806991,EUR,107,2023-01-15,68137,103872
2806991,EUR,107,2023-01-16,103872,173290
2806991,EUR,107,2023-01-17,173290,204470
2807050,RUB,85,2023-01-26,0,73171
2807050,RUB,85,2023-01-27,73171,78185
2807050,RUB,85,2023-01-28,78185,93084
2807369,RUB,127,2023-01-10,0,14837
2807369,RUB,127,2023-01-11,14837,32289
2807369,RUB,127,2023-01-12,32289,51076
2807369,RUB,127,2023-01-13,51076,56209
2807369,RUB,127,2023-01-14,56209,111796
2807369,RUB,127,2023-01-15,111796,143366
2807369,RUB,127,2023-01-16,143366,187742
2807369,RUB,127,2023-01-17,187742,250455
2807369,RUB,127,2023-01-18,250455,308431
2807369,RUB,127,2023-01-19,308431,340252
2807369,RUB,127,2023-01-20,340252,402597
2807369,RUB,127,2023-01-21,402597,443187
2807369,RUB,127,2023-01-22,443187,489646
2807369,RUB,127,2023-01-23,489646,523924
2807369,RUB,127,2023-01-24,523924,553381
2807369,RUB,127,2023-01-25,553381,623777
2807369,RUB,127,2023-01-26,623777,642576
2807369,RUB,127,2023-01-27,642576,665031
2807627,YEN,26,2023-01-21,0,11585
2807627,YEN,26,2023-01-22,11585,63118
2807627,YEN,26,2023-01-23,63118,119119
2808081,RUB,35,2023-01-23,0,38905
2808081,RUB,35,2023-01-24,38905,67466
2808081,RUB,35,2023-01-25,67466,100312
2808081,RUB,35,2023-01-26,100312,129561
2808081,RUB,35,2023-01-27,129561,145614
2808081,RUB,35,2023-01-28,145614,182695
2808081,RUB,35,2023-01-29,182695,223147
2808081,RUB,35,2023-01-30,223147,268848
2808081,RUB,35,2023-01-31,268848,273321
2808081,RUB,35,2023-02-01,273321,341921
2808081,RUB,35,2023-02-02,341921,367468
